Date,Open,High,Low,Close
2016-04-21,58.33686977332688,58.66511432376699,57.93567967063206,58.18186569213867
2016-04-22,58.081574414714595,58.747187008549524,57.944803226593585,58.34599685668945
2016-04-25,58.12715145186776,58.53745797364583,57.926554678920205,58.51010513305664
2016-04-26,58.546579002965395,59.01159817110488,58.27304015724312,58.72894287109375
2016-04-27,59.34896237227835,59.494853474693855,57.98126806948623,58.473636627197266
2016-04-28,57.98126724791904,58.710705358484155,57.142410812092706,57.31565475463867
2016-04-29,57.0603571170039,57.0603571170039,55.84766332944013,56.26708984375
2016-05-02,56.29443830073997,57.60742682747485,56.13943075427098,57.45241928100586
2016-05-03,56.61357068900512,56.969171558070514,56.18502426821588,56.77769470214844
2016-05-04,56.485918291239415,57.41595318719914,56.485918291239415,57.06035232543945
2016-05-05,57.16064080785403,57.80802031943526,57.16064080785403,57.62565994262695
2016-05-06,57.598310454666894,58.59217445220256,57.38859721385392,58.3824577331543
2016-05-09,58.38245064671722,58.8657026874017,58.38245064671722,58.810997009277344
2016-05-10,58.65599618758627,58.93865148212193,58.40069373362243,58.89305877685547
2016-05-11,58.747179273607145,58.9568959953099,57.8444972029788,58.00862121582031
2016-05-12,58.13627269792643,58.67423396934453,58.07244707913406,58.519229888916016
2016-05-13,58.43715771144577,58.77452563298049,57.853610754275195,58.063323974609375
2016-05-16,57.91744038858017,58.33686685838099,57.72596354083221,58.108917236328125
2016-05-17,58.10891407092137,58.26392161415579,56.81416195774391,57.01475524902344
2016-05-18,56.80503899444835,57.61653900493214,56.1576629724034,57.488887786865234
2016-05-19,57.297421696694975,57.8536193752705,57.142414132684934,57.47978210449219
2016-05-20,57.817144360250325,58.355105629400775,57.516252655531105,58.00862121582031
2016-05-23,57.89920996101052,58.16363238458537,57.507136292464516,57.963035583496094
2016-05-24,58.35510958388875,59.90516439962233,58.209221949058445,59.83222579956055
2016-05-25,59.88692904044722,60.10575874462876,59.34896427859864,59.72280502319336
2016-05-26,59.613389038635134,59.67721466138589,58.95689990025789,59.28514099121094
2016-05-27,59.576901047047336,59.8960360357789,59.46748969682565,59.8777961730957
2016-05-31,59.95075467839289,60.20605715942523,59.59515380031629,60.18782424926758
2016-06-01,59.722801643995,59.99634397609767,59.613383319859835,59.81398010253906
2016-06-02,59.522198738218,59.722795500261675,59.130125145988025,59.40366744995117
2016-06-03,59.17572635672035,59.52220729594807,58.54658314103269,59.33073043823242
2016-06-06,59.27601421493657,59.686320700464535,59.07541745971152,59.38542556762695
2016-06-07,59.36719221269464,59.72279301919212,59.13924262101833,59.166595458984375
2016-06-08,59.432343671226384,59.826360409978314,59.16661080174749,59.7622184753418
2016-06-09,59.707235205574065,60.238693896030355,59.450660503867475,60.1653938293457
2016-06-10,59.6430863070635,60.431119699492285,59.578944379351654,60.09208679199219
2016-06-13,59.81718352591852,60.44944460806823,59.64308102713639,59.66141128540039
2016-06-14,59.42317008083175,59.90881708693553,59.26739783188253,59.45982360839844
2016-06-15,59.441499407409026,59.97295807142302,59.249073633912424,59.377357482910156
2016-06-16,58.90086954716129,59.47815386765455,58.845892751284055,59.45982360839844
2016-06-17,59.1849323113406,59.42317677187755,58.47937105133615,58.53435134887695
2016-06-20,59.20326186543312,59.45066446272836,57.773805605706876,57.81045913696289
2016-06-21,57.691335357976946,58.048698539438035,57.6546818277058,57.70050048828125
2016-06-22,57.81045913696289,57.9570697665138,57.62719497615596,57.81045913696289
2016-06-23,58.01204558419049,59.0291547819636,57.966226925921646,59.019996643066406
2016-06-24,56.958278770500094,58.910035445483764,56.61007724501865,57.72798538208008
2016-06-27,57.14154297867178,57.23317330341305,56.069450002740254,56.28936767578125
2016-06-28,56.582593331811516,57.41644193582981,56.28937207515495,57.3614616394043
2016-06-29,57.90209259806794,58.726776123046875,57.80130062487783,58.726776123046875
2016-06-30,59.02916041478124,59.432342274994106,58.65347394672084,59.25823974609375
2016-07-01,59.29488053972075,59.72555070861899,59.11161991041911,59.349857330322266
2016-07-05,58.387737346306324,59.33154301235302,57.90208681808668,59.18492889404297
2016-07-06,59.23075354287921,59.47816314480781,58.95585553872446,59.322383880615234
2016-07-07,59.42317039105437,59.743880020255155,59.13911428961162,59.48731231689453
2016-07-08,59.94547638517285,60.56857243189783,59.77138085115371,60.366981506347656
2016-07-11,60.68771477965535,60.96260585174948,60.47695866586319,60.870975494384766
2016-07-12,61.118349309883634,61.73228709543343,61.017553867074476,61.677303314208984
2016-07-13,61.979712070263204,62.04385401244772,61.20084363203771,61.549041748046875
2016-07-14,61.97971006279561,62.17213588311665,61.33829066172548,61.73230743408203
2016-07-15,61.94304946221678,61.94304946221678,61.50322106334503,61.8605842590332
2016-07-18,62.914355386986486,62.914355386986486,61.79644705203206,61.94305419921875
2016-07-19,61.55820018972601,62.382887207431246,61.55820018972601,62.373722076416016
2016-07-20,62.456193435931915,62.502005108500356,61.97970450278378,62.07133483886719
2016-07-21,61.88807971849233,61.95222165859934,61.42075587431429,61.73230743408203
2016-07-22,61.68647153566399,62.245425568013495,61.59484121695567,62.11714172363281
2016-07-25,62.12632216656804,62.712764739990234,61.79644734514969,62.712764739990234
2016-07-26,62.74024231434141,63.17091253413445,62.39203729019603,62.767730712890625
2016-07-27,62.76773936634235,65.021879240439,62.74025096400345,64.91191864013672
2016-07-28,64.89358106480852,65.48918861766981,64.52705280220579,64.93939971923828
2016-07-29,64.73781995316517,65.44338121242595,64.65534775920432,64.83861541748047
2016-08-01,65.058530661044,65.45254739398113,64.73782099259434,65.4433822631836
2016-08-02,65.4342159099517,65.4342159099517,64.82944319026147,65.24178314208984
2016-08-03,65.35175601063963,65.74577276819142,64.89359731539092,65.54418182373047
2016-08-04,65.52586750388673,65.86490051048246,65.19599263896538,65.45256042480469
2016-08-05,65.58998560765102,65.69078105701159,65.16848054257285,65.22345733642578
2016-08-08,65.388398061769,65.40672133034441,64.55454602720155,64.6003646850586
2016-08-09,64.75615651646018,65.02188943229966,64.24302094984475,64.35298156738281
2016-08-10,64.19718797795998,64.63702335918943,64.1055576458965,64.43543243408203
2016-08-11,64.75612774821357,65.0493489404356,63.803157125755824,64.16968536376953
2016-08-12,64.03226868816243,64.37130870269735,63.81235443084291,64.27967834472656
2016-08-15,64.16969361421633,64.3621193909516,64.00475623545103,64.22467041015625
2016-08-16,64.050586949825,64.15138242198603,63.4641443795865,63.48246765136719
2016-08-17,63.63822981050901,64.41710506080132,63.436645889188334,64.33463287353516
2016-08-18,64.42626730359181,64.84777242384082,64.34380210201854,64.43543243408203
2016-08-19,64.25216603705816,64.5453872680664,64.02308673186593,64.5453872680664
2016-08-22,64.27965252768689,64.70115759781933,64.25216413043081,64.58203887939453
2016-08-23,64.75613755754678,64.83860974429156,64.38960926401096,64.65534210205078
2016-08-24,64.50874141907568,64.56371822176335,64.18803175182022,64.3987808227539
2016-08-25,64.36212211688232,64.8935878032959,64.14220793286306,64.7103271484375
2016-08-26,64.9027686187042,65.04021763853895,64.18804210470063,64.59121704101562
2016-08-29,64.68283794038132,65.64497394770818,64.60037273509722,65.15016174316406
2016-08-30,65.10435315029969,65.37007904052734,64.49041518781867,65.37007904052734
2016-08-31,65.15932334309512,65.48919812824869,65.10434654255158,65.2509536743164
2016-09-01,65.26929486606832,65.73661173084437,65.13184585074411,65.64498138427734
2016-09-02,65.86488826698874,65.90154179971631,65.30593412704977,65.6724624633789
2016-09-06,65.81907186590924,65.85572539600365,65.15932230610186,65.51668548583984
2016-09-07,64.7378167388675,65.0127077262136,64.18802777322927,64.9668960571289
2016-09-08,64.82944502429486,65.04020106646772,64.32546774362874,64.33463287353516
2016-09-09,63.940611034704254,64.16052519814502,63.198396363750874,63.20756149291992
2016-09-12,62.96014996460522,63.87646710626609,62.51115652265599,63.66571807861328
2016-09-13,63.271706576894694,63.68404652781889,62.831871237089395,63.28086471557617
2016-09-14,63.36372525710055,63.750368405111175,63.17040368309524,63.23484420776367
2016-09-15,63.225645477861335,64.10940438153399,63.225645477861335,63.998931884765625
2016-09-16,63.62149329731645,64.09099260574133,63.1980259494495,63.952903747558594
2016-09-19,64.14621088326167,64.64332644659208,64.0725625723632,64.25668334960938
2016-09-20,64.53287941050922,64.85508211829755,63.85164982497218,64.09100341796875
2016-09-21,64.3763497953119,65.10361098585476,64.00811530315885,65.05757904052734
2016-09-22,65.36138753163752,65.3705953274446,64.7906235909329,64.84586334228516
2016-09-23,64.2474814818295,64.95632722502354,63.455779625358666,63.943687438964844
2016-09-26,63.68591514890581,64.4407927256091,63.326888437027975,63.3729133605957
2016-09-27,63.28087829745397,63.52023186235348,63.078348898192175,63.10597229003906
2016-09-28,63.115159908717246,63.115159908717246,62.645667697548355,62.7929573059082
2016-09-29,62.88500809535505,63.22562625588355,61.67904688877761,62.12092971801758
2016-09-30,62.41552004201099,62.67328211626342,62.01046134047729,62.17616653442383
2016-10-03,61.93681251807635,62.314254854766865,61.4673133018361,61.72508239746094
2016-10-04,61.872383843836175,62.111737395275,61.30161984378698,61.485740661621094
2016-10-05,61.494939057119126,61.79872606899352,61.32002606278994,61.55937957763672
2016-10-06,61.568576173649504,62.04728317087502,61.22796502693967,62.001251220703125
2016-10-07,62.11173140513664,62.11173140513664,61.191148475221446,61.70667266845703
2016-10-10,61.79873948520246,62.084125015299044,61.05306943969033,61.14512634277344
2016-10-11,60.905764977812176,61.55017016606705,60.33500108000801,60.7032356262207
2016-10-12,60.51911736525955,61.35685116841753,60.4915010022526,61.18193817138672
2016-10-13,60.88735591212579,61.688265609200236,60.730858495849695,61.531761169433594
2016-10-14,62.05650598023605,62.06570675370496,61.642239398925305,61.900001525878906
2016-10-17,62.10252674075361,62.38790521590049,60.98862218220691,61.10829544067383
2016-10-18,61.485741140691424,61.84476795890153,60.859744402160025,60.95180130004883
2016-10-19,60.90577864585649,61.19115714705631,60.620393121165314,61.12671661376953
2016-10-20,61.246388054503555,61.292420015544586,60.417861920203094,60.509925842285156
2016-10-21,60.215333305696966,61.04385233055206,60.040420300076676,60.92417907714844
2016-10-24,60.99782854895168,61.4673207989659,60.94258879569252,61.03465270996094
2016-10-25,61.126709872843094,61.50414523375961,60.8137080146164,61.08988571166992
2016-10-26,60.040420960985486,61.32003069615846,59.17507074280012,59.552513122558594
2016-10-27,59.42363640065974,59.42363640065974,58.29131620238792,58.87128448486328
2016-10-28,58.95413528206729,59.46045171040858,58.659549007407925,59.000160217285156
2016-10-31,59.03697618962412,59.16585722794034,58.76080554615644,58.889686584472656
2016-11-01,58.733191637724474,59.10142271149282,58.27290016170509,58.47542953491211
2016-11-02,58.595096569012554,58.96333109336049,58.484624104661364,58.69635772705078
2016-11-03,58.73318798246046,59.423628665265184,58.73318798246046,59.06460189819336
2016-11-04,59.230310182919126,60.22454156452425,58.94493168437168,59.543312072753906
2016-11-07,60.14168310409899,60.36262103558435,59.874713217787836,60.261356353759766
2016-11-08,60.242949560465775,60.3626228136517,59.092220890826624,60.18770980834961
2016-11-09,60.03120889838935,61.80793414176618,59.5525088900372,61.6146125793457
2016-11-10,62.130141136876226,62.866610303995984,61.57779277328166,61.771114349365234
2016-11-11,61.660651728941524,61.97364657410555,60.63880404868585,61.163536071777344
2016-11-14,61.32922972610891,61.366053881565094,59.442032144044425,59.58932876586914
2016-11-15,59.672190562059896,59.75504668536238,58.549078163564225,59.359195709228516
2016-11-16,59.30394535355958,59.79185313900293,59.055391075056455,59.57091522216797
2016-11-17,59.5525212704231,59.96678084408892,59.44204877314952,59.70901870727539
2016-11-18,59.77344961080997,60.70324033178691,59.57092024351892,60.620384216308594
2016-11-21,60.8597350764175,60.997823913836434,60.43626779222545,60.73085403442383
2016-11-22,60.89656582142643,60.951798552972164,60.123272462332125,60.37183380126953
2016-11-23,60.362616048067395,60.40864799908976,59.64456256245216,60.15087890625
2016-11-25,59.93914759293099,60.473087310791016,59.93914759293099,60.473087310791016
2016-11-28,60.33500695176869,60.33500695176869,59.34998348329457,59.45124816894531
2016-11-29,59.72741610347113,60.270563667412844,59.30394881172326,59.810272216796875
2016-11-30,59.79186214733671,59.89312683770313,58.87128267283526,59.000160217285156
2016-12-01,58.88969078267529,59.21189340143542,58.3833673649877,58.50304412841797
2016-12-02,58.64113758363348,59.37760327853757,58.32813922433106,58.80684280395508
2016-12-05,59.534105675798436,59.89313251257321,59.20269520746918,59.70901870727539
2016-12-06,59.9667655690668,61.30160787618723,59.60773882374504,61.23716735839844
2016-12-07,61.51336198789623,62.673298651551605,61.18195151256612,62.240623474121094
2016-12-08,62.47996521680895,62.71931171874333,61.85396855119158,62.387901306152344
2016-12-09,62.599634807515685,63.225631436530435,61.780316619708266,63.1703987121582
2016-12-12,62.81137628983361,63.5846625783498,62.74693576579059,63.326900482177734
2016-12-13,63.520213764039774,64.1922423043425,63.3913327327745,63.75956726074219
2016-12-14,63.768810589359425,64.04627017790929,62.834711223828464,63.13066482543945
2016-12-15,63.26940402354078,63.72258149984426,62.908703682378345,63.45437240600586
2016-12-16,63.43587418516619,63.88905873792909,62.732988655335234,62.945701599121094
2016-12-19,62.81622811878707,63.408135491282,62.30756146909837,62.61275863647461
2016-12-20,62.54800624230465,62.99194020925882,62.344543857545474,62.89945602416992
2016-12-21,63.121422046723914,63.121422046723914,62.36304040840619,62.41852951049805
2016-12-22,62.409283849488794,62.42777786417589,61.946855865309715,62.159568786621094
2016-12-23,62.08559401668584,62.31680806613049,61.900625599567235,62.122589111328125
2016-12-27,62.34453481691106,62.49250808037736,62.03008016589889,62.45551300048828
2016-12-28,62.501782423020025,62.538777517001556,62.10409398283448,62.27981185913086
2016-12-29,62.279818026499875,62.40005385786958,61.872886064591306,61.9746208190918
2016-12-30,62.242821740379284,62.37230103693961,61.937617517304595,62.07634735107422
2017-01-03,62.400040218751776,62.51101843133637,61.28096521994211,61.669403076171875
2017-01-04,61.64164158849662,62.70522718881993,61.632391054625316,62.6312370300293
2017-01-05,62.41852498998598,63.028933293154296,62.18731100655995,62.557254791259766
2017-01-06,62.538782699621855,63.63935684838348,62.44629142895689,63.31565856933594
2017-01-09,63.2324094988946,63.30639261888453,62.27055837810994,62.677490234375
2017-01-10,62.53875917589288,62.769973153398425,62.12256978272852,62.15031433105469
2017-01-11,62.14106457619861,62.70522718881993,61.86360500877865,62.6312370300293
2017-01-12,62.372291718076774,62.47402644390178,61.13298099261371,62.335296630859375
2017-01-13,62.27056268608341,62.81622439622809,62.18732196821012,62.622005462646484
2017-01-17,62.29829204700083,62.594245643534,61.86360865857297,61.956092834472656
2017-01-18,61.697125516009606,62.233543538213205,61.61389188640352,62.19654846191406
2017-01-19,62.02083587646485,62.2797944056716,61.49366828312518,62.020835876464844
2017-01-20,62.24280878256103,62.50176732177123,61.81736883261169,62.29829788208008
2017-01-23,62.02084222264502,62.59425549319835,61.660148940615315,62.26130676269531
2017-01-24,62.17806189413554,63.15840683709139,61.826612155272,62.84395217895508
2017-01-25,62.97343689637102,63.30638559570901,62.612743648103326,63.20465087890625
2017-01-26,63.352640349043405,63.72258418565764,63.14917088610099,63.65784454345703
2017-01-27,63.741076917202506,63.75032745335661,62.982695242673906,63.22315979003906
2017-01-30,62.9271956969679,63.13066512204837,62.36303303873221,63.05667495727539
2017-01-31,63.22316280895699,65.30408900922113,62.20582252226848,65.23934936523438
2017-02-01,65.17460467651907,66.48789852779267,65.00813031113992,65.43356323242188
2017-02-02,65.35955047607422,65.85897339966283,64.76764339391492,65.35955047607422
2017-02-03,65.66478310782111,65.66478310782111,64.7769220984464,65.05437469482422
2017-02-06,64.7861531571765,65.02661059052525,64.36996380359915,64.49944305419922
2017-02-07,64.72143118960781,64.86940449234042,63.75032948907484,64.14801788330078
2017-02-08,64.09253123246233,64.16651435861732,63.463628795545965,63.70408630371094
2017-02-09,64.11102026909327,64.24975008600549,63.6393417140284,63.90755081176758
2017-02-10,63.91680506947173,64.7399264266952,63.88906051569215,64.52720642089844
2017-02-13,64.54571364695644,65.53530947728245,64.22201539518488,65.3873291015625
2017-02-14,65.3873135406857,65.70176823621033,65.20234517114721,65.4613037109375
2017-02-15,65.69251141428555,66.24742352588821,65.211589465854,65.89598083496094
2017-02-16,65.96998167886622,66.2104391639676,65.40581894150498,65.9792251586914
2017-02-17,65.78499435139749,66.26592334686292,65.47979728222194,66.13644409179688
2017-02-21,66.2197014967277,66.4601660807586,65.91449726192992,66.00698852539062
2017-02-22,65.88673400878906,66.36766304037866,65.7202596603297,65.88673400878906
2017-02-23,66.0624614908551,66.33992110123192,65.82199696560127,66.0809555053711
2017-02-24,65.73876331614282,66.39541020087088,65.71101876632335,66.0809555053711
2017-02-27,66.19194276526565,66.19194276526565,65.5907849619714,65.80350494384766
2017-02-28,65.83125728372322,65.9699871095275,65.37807977178183,65.76651763916016
2017-03-01,66.58963677084874,67.07055882062447,66.41391186030963,66.75611114501953
2017-03-02,66.75609707757667,66.90407034782856,65.80349665904221,65.89598083496094
2017-03-03,65.85900162893195,66.20120092401899,65.3688290279235,65.74801635742188
2017-03-06,65.48906037535906,66.18270247357938,65.32258598954249,65.99773406982422
2017-03-07,66.07173052716358,66.07173052716358,65.4150834585652,65.60005187988281
2017-03-08,65.65553472299608,65.96998947650776,65.35033756258676,65.41507720947266
2017-03-09,65.70177444262941,65.91448738208318,65.39657025357836,65.73876953125
2017-03-10,65.95149060363138,66.19195518127266,64.98963934915881,65.62779235839844
2017-03-13,65.55378789570673,65.68326716560188,65.13760553619964,65.4613037109375
2017-03-14,65.34109444095579,65.60930359594772,65.21161513248975,65.3965835571289
2017-03-15,65.675283351937,65.87967777842503,65.36869171220492,65.79605865478516
2017-03-16,65.75890618140541,66.2048583749591,65.37799503256359,66.11195373535156
2017-03-17,66.07480157778811,66.39067882322843,65.82395121166002,65.85182189941406
2017-03-20,65.63812817317897,65.991168624511,65.53593094734114,65.7496109008789
2017-03-21,66.0097529370349,66.15839893473766,64.74623005979976,64.79267883300781
2017-03-22,64.85772091895048,64.99708143238848,64.46751715186022,64.75552368164062
2017-03-23,64.82053477592453,65.23861616875092,64.67188881202031,64.78337860107422
2017-03-24,64.95990852429267,65.53592858661395,64.73693598875536,64.8948745727539
2017-03-27,64.35600676216171,64.47678914303155,63.91006176744076,64.11445617675781
2017-03-28,64.08659875139095,64.4675098844667,63.73355121205757,64.23524475097656
2017-03-29,64.07730114330629,64.11446441233467,63.575607643676186,63.798580169677734
2017-03-30,63.826467513665214,64.57901150367418,63.65923630345996,64.46752166748047
2017-03-31,64.26311096780941,64.69977052253832,63.99368258110076,64.52324676513672
2017-04-03,64.36530850791485,64.66260757608335,63.947234129860966,64.02156066894531
2017-04-04,63.94724521292358,64.04944244983473,63.24115714558391,63.76142883300781
2017-04-05,64.12374779167567,64.94132550690989,63.687095343420246,64.18878173828125
2017-04-06,64.14235534164315,64.69979037671227,63.845056183728225,64.22596740722656
2017-04-07,63.89148882570252,64.6440326666703,63.86361814421654,64.3095703125
2017-04-10,64.36530206942479,64.76479831683025,64.2073635057959,64.43962860107422
2017-04-11,64.1701975146079,64.4117551881253,63.649925991494634,64.10516357421875
2017-04-12,64.01226720783096,64.02155979713218,63.575607656867746,63.8078727722168
2017-04-13,63.71497610331573,63.81717333388982,63.10179271987118,63.278316497802734
2017-04-17,63.38979681038509,64.19807485510452,63.2597218279359,64.17949676513672
2017-04-18,63.92865356272459,64.32814987891092,63.575613108859464,64.19808197021484
2017-04-19,64.49536474693022,64.69975914837468,64.17019505743565,64.26309967041016
2017-04-20,64.6440355116068,65.22934111307906,64.22595400640985,65.1457290649414
2017-04-21,65.00637919192178,65.31297092822751,64.71837263924284,64.95063781738281
2017-04-24,65.80535617724911,65.95400216973206,65.13643149065324,65.45230865478516
2017-04-25,65.85179629791163,65.93541541683562,65.44301455615816,65.52662658691406
2017-04-26,65.23864173049463,65.5359408629582,64.04015260920299,64.60688018798828
2017-04-27,64.49537551558029,64.58828014406687,63.43624715686191,63.798580169677734
2017-04-28,63.77999584320183,64.12374364380935,63.51056748521576,63.98439025878906
2017-05-01,64.32815945168954,64.32815945168954,63.57562256965185,63.58491516113281
2017-05-02,63.594190200577266,63.770713968817894,63.19469389067484,63.51057815551758
2017-05-03,63.49200045974302,63.668524248791414,62.50719845383121,62.99959945678711
2017-05-04,63.269010604949635,63.269010604949635,62.52576655215207,63.13894271850586
2017-05-05,63.1389590015727,63.2411562370156,62.73946265070591,63.09251022338867
2017-05-08,63.083214296525625,63.20398961922131,62.00550062999927,62.27492904663086
2017-05-09,62.41428204832515,62.61867648383519,61.99620767617738,62.01478576660156
2017-05-10,61.93117372743953,62.07981971533941,61.299412330485225,62.01478576660156
2017-05-11,62.01478315886012,62.5536399046968,61.57812362648104,62.432857513427734
2017-05-12,62.256347847093565,62.92527256008339,62.21918457546421,62.75804138183594
2017-05-15,62.65584445850911,63.24115004110809,62.65584445850911,62.96242904663086
2017-05-16,62.94385698152988,63.0274690349771,62.4793266717031,62.590816497802734
2017-05-17,62.03336055509131,62.45144199315409,61.89400716390547,61.9962043762207
2017-05-18,62.005504608154304,62.1820283964862,61.299423631166896,62.0055046081543
2017-05-19,62.05195109016408,62.72087577828371,61.884719918134174,62.65584182739258
2017-05-22,62.897401255237654,63.166829686117126,62.59081663707897,63.09251022338867
2017-05-23,63.1482510742165,63.30618967745204,62.87882264554825,63.111087799072266
2017-05-24,63.32476684147687,63.47341283506359,62.86023659324363,62.86952209472656
2017-05-25,62.869526597190124,63.482709971092895,62.823077821941766,63.35264205932617
2017-05-26,63.31547961910639,63.45484012302383,62.748752101166566,62.78591537475586
2017-05-30,62.6930317983944,62.90671183311271,62.43288879586681,62.63728332519531
2017-05-31,62.87882283283621,63.23186331550307,62.51648975931311,62.8509521484375
2017-06-01,63.222563340118086,63.29688278544499,62.60008748230557,63.05533218383789
2017-06-02,63.194713577484556,63.194713577484556,62.5908297176986,62.711605072021484
2017-06-05,62.72086987127749,63.62205959744475,62.72086987127749,63.05533218383789
2017-06-06,62.91597011803724,63.473404928849526,62.71157570016682,63.41766357421875
2017-06-07,63.67781099945109,64.70906877784469,63.501287226593064,64.66261291503906
2017-06-08,64.67190469378345,65.48947541645019,64.67190469378345,65.22933959960938
2017-06-09,65.78677768713631,65.78677768713631,65.29437671170618,65.53593444824219
2017-06-12,65.46161753469937,65.85182133626076,65.32225700895009,65.40587615966797
2017-06-13,65.48018732134763,66.82732221442423,65.48018732134763,66.41853332519531
2017-06-14,66.35315317477287,66.70808019669137,66.18502834838054,66.36249542236328
2017-06-15,66.19436451999862,66.3624893309588,65.89547675896344,66.26908111572266
2017-06-16,65.88614981872468,66.49326772857192,65.88614981872468,66.46524810791016
2017-06-19,66.69876221752571,66.73611696539399,66.2877887304867,66.44657135009766
2017-06-20,66.269086716419,66.35315269202704,65.54054818270161,65.63394927978516
2017-06-21,65.75538366431645,65.78340328362573,64.98014094187101,65.15760803222656
2017-06-22,65.15760084604491,65.26034418954585,64.86804818433917,64.9427719116211
2017-06-23,65.07354760396566,65.34441582382696,64.98948873886125,65.25101470947266
2017-06-26,65.31638016896653,65.73668864341232,65.20429458362597,65.66197204589844
2017-06-27,65.7273687792277,66.2877825839216,65.66198728744756,66.01691436767578
2017-06-28,66.25975561325593,67.1003726640339,66.11965039611049,66.90422821044922
2017-06-29,67.24981830331609,67.3805812688221,66.54929936265655,66.8201675415039
2017-06-30,66.85753400177948,67.21246105739675,66.76413289514838,66.77346801757812
2017-07-03,66.79213439983832,67.51133056449707,66.77344990795093,66.92289733886719
2017-07-05,66.96026998182344,67.38057847839409,66.82016477428427,66.950927734375
2017-07-06,66.82018076793489,66.94160150963967,66.46525366645652,66.55865478515625
2017-07-07,66.6894063867339,67.04433342759467,66.25975561325593,66.90422821044922
2017-07-10,66.80148665629316,67.09103934646082,66.61468444577328,66.63336181640625
2017-07-11,66.59600221863633,67.0536725892678,66.31579179724325,66.50259399414062
2017-07-12,66.4745759755511,66.8014833910053,66.25041190867498,66.6240234375
2017-07-13,66.78280567620973,67.13773270743359,66.56797673228004,66.8201675415039
2017-07-14,66.60534777639654,66.95093973345794,65.99823697833061,66.37184143066406
2017-07-17,66.33447497775951,67.0630207119965,66.06361390634359,66.77346801757812
2017-07-18,66.6520469355231,67.05367810533433,66.38117873950645,66.96961212158203
2017-07-19,66.96959858515292,67.13772339262717,66.6893953233933,67.07234191894531
2017-07-20,67.0817218903631,67.38995206508025,66.97897849879072,67.26852416992188
2017-07-21,67.20311346470726,67.98769837532063,67.20311346470726,67.94099426269531
2017-07-24,67.61407369047738,67.96900064877842,67.61407369047738,67.84757995605469
2017-07-25,68.21186243861855,68.51075023169815,67.78221168144458,67.94099426269531
2017-07-26,65.15761103210411,69.61290885859236,64.93343981521376,69.5381851196289
2017-07-27,69.58486898031755,70.26671042927615,68.83764606031188,69.42608642578125
2017-07-28,69.41676633930761,69.80905529081906,69.22062186355188,69.46347045898438
2017-07-31,69.53818707399978,69.72499642665868,69.37006221963084,69.46347045898438
2017-08-01,69.51949762648657,69.88376689333904,69.22060984019616,69.84640502929688
2017-08-02,69.82773358527879,69.97717392808075,69.47279940978501,69.74366760253906
2017-08-03,69.66895832136791,70.3040959436464,69.61291907194743,70.13597106933594
2017-08-04,70.51889415324895,70.68701895415283,69.99584238423503,70.15462493896484
2017-08-07,70.30408260200629,70.57495079955083,70.0332215305094,70.06124114990234
2017-08-08,70.13598338211345,70.41619393050647,70.02390486359647,70.28543090820312
2017-08-09,69.90245741293688,71.24745626729897,69.75301705470125,71.21943664550781
2017-08-10,71.01394483362832,71.72380608106012,70.60297140731815,70.91120147705078
2017-08-11,71.13535802263384,71.34083756738086,70.43483916822734,70.5188980102539
2017-08-14,70.94856924738424,71.83589766199937,70.92989187465633,71.733154296875
2017-08-15,72.00401125409242,72.10675461330851,71.76116979235252,71.91995239257812
2017-08-16,72.20014537723786,72.62045383519025,71.94795460162945,72.03202056884766
2017-08-17,71.966639871666,72.33090910610257,71.16337768135811,71.2474365234375
2017-08-18,71.10734703849721,71.17272852768716,69.69697389653592,69.96784210205078
2017-08-21,69.95849226025875,70.46286674757302,69.74366331849548,70.32276153564453
2017-08-22,70.59363403253363,71.61171819116932,70.44418656371691,71.39689636230469
2017-08-23,71.10734692115818,71.10734692115818,70.62165687741265,70.69638061523438
2017-08-24,70.8924974771451,70.8924974771451,69.96781474132551,69.99583435058594
2017-08-25,70.28539827554533,71.1260224043825,70.28539827554533,70.75241088867188
2017-08-28,70.98591936325876,71.12602457668515,70.40682113991835,70.64032745361328
2017-08-29,70.1733078929601,70.40681418358415,69.93046648146455,70.24803161621094
2017-08-30,70.19199891405341,70.54692594343042,70.09859781432759,70.12661743164062
2017-08-31,70.21067014510571,70.76174869958778,70.21067014510571,70.40681457519531
2017-09-01,70.50022717059332,70.69637161286273,70.2293590000174,70.3974838256836
2017-09-05,70.39749141233642,70.39749141233642,68.83766370153656,69.4728012084961
2017-09-06,69.71564236398034,70.12661574414103,69.25797199810398,69.29533386230469
2017-09-07,69.32334341723731,69.44476411373115,68.5107390224206,68.85633087158203
2017-09-08,68.8843646971746,69.81838998120409,68.8843646971746,69.44477844238281
2017-09-11,69.7156578280621,70.20135504435984,69.17392136605638,69.27666473388672
2017-09-12,69.02446435771968,70.08925252570172,68.90303651990186,70.07991027832031
2017-09-13,69.96782594285521,70.13594362533267,69.58487221886665,69.80903625488281
2017-09-14,69.79026687954557,70.16578765730333,69.75272124798657,70.12823486328125
2017-09-15,70.15640571181676,70.59763493157618,69.85599051832992,70.17517852783203
2017-09-18,70.23151469771577,70.6727511462787,70.04375785948076,70.49437713623047
2017-09-19,70.6727499575039,71.76175965584876,70.6633599670108,71.64910125732422
2017-09-20,71.24539605660806,72.18419427283688,71.02947647785413,72.04337310791016
2017-09-21,72.1278765836846,72.1278765836846,70.76661472335641,71.44255065917969
